STUDENT_ID,SUBJECT_NAME,GRADE_LEVEL,LETTER_GRADE
31620,English,6,A
147810,History,6,A+
79830,English,5,A+
147610,English,6,B
139566,Science,9,A+
68048,English,7,A+
147806,History,6,A
166709,English,9,I
147859,English,6,B+
96101,World Language,9,I
154689,Math,7,I
84964,History,8,B+
75664,History,5,B
17356,English,8,B
75570,History,5,B
72319,English,6,B
79167,Math,9,I
75556,History,5,A+
154527,History,7,I
11956,English,7,B-
147546,English,6,A
72343,Science,6,A
91554,History,6,I
192387,Science,11,I
155491,History,7,I
71029,Math,5,I
131755,Science,7,B
137385,History,7,A+
193819,English,6,I
156021,Math,7,B-
155117,History,7,I
155097,History,7,B
191013,English,7,I
25022,Math,7,I
193795,Science,8,I
193159,Math,9,I
108460,History,11,I
63579,Math,9,A
71181,Math,5,I
8181,Math,7,C+
92298,English,7,A-
71197,Math,5,B+
150268,English,6,B
150304,English,6,B
70190,History,5,B-
150256,English,6,I
150308,Math,6,B+
150334,English,6,B-
150382,Math,6,I
151140,History,7,B
151404,History,6,A
194581,History,6,I
40192,Science,6,I
187102,Math,10,I
50399,English,7,C+
151098,History,7,B+
38840,Science,6,I
99663,Math,9,I
151102,History,7,B
20277,Science,7,B
151420,History,6,I
153468,Math,6,B
82759,Science,6,I
152926,Math,6,I
20129,Science,8,I
137826,Math,9,A+
119992,History,8,I
151180,History,7,I
151344,History,6,A-
57342,Science,6,I
155137,Math,8,I
16397,English,7,I
187102,Math,8,I
157588,Math,8,I
139019,Science,6,I
157366,Math,8,B-
77769,History,6,I
157674,Math,8,C
139045,Science,6,B
157808,Math,8,I
166471,History,9,I
152726,Math,6,B+
157920,Math,8,I
152698,Math,6,A
69701,Science,7,I
16407,English,7,I
69725,Science,7,I
157922,Math,8,B
157924,Math,8,I
166856,Math,8,I
157972,Math,8,I
16823,English,7,I
152890,Math,6,I
152894,Math,6,B
157362,Math,8,B-
152582,Math,6,A
152732,Math,6,B+
151626,Math,6,A
152620,Math,6,A
100257,English,7,I
138995,Science,6,A
157376,Math,8,C-
100869,English,7,I
101013,English,7,I
101093,English,7,I
101225,English,7,I
79886,History,5,B+
194838,History,6,I
168192,Math,8,I
166281,History,9,C-
135930,English,8,B+
72205,Math,6,B+
16873,English,7,I
194838,Mentor,,
168413,History,12,I
151047,Math,6,I
168591,History,12,I
153358,Math,6,A
162812,Math,8,I
167455,English,6,I
168172,Science,8,I
101305,English,7,I
166341,History,9,I
20337,Math,8,I
101315,English,7,I
64830,Math,8,B+
130033,History,7,C
168455,History,12,I
168486,History,12,A-
82613,Science,6,I
64848,Math,8,B+
168476,History,12,I
168236,Math,8,I
162824,Math,8,I
83760,Science,6,B+
101387,English,7,I
65048,Math,8,A
66168,Math,8,A
101455,English,7,I
16893,English,7,I
96561,Science,6,N/A
96573,Science,6,N/A
96625,Science,6,N/A
96591,Science,6,N/A
171664,Math,7,I
171184,History,9,C
192859,Science,9,I
168284,Science,8,I
168296,Science,8,I
96767,Science,6,N/A
96647,Science,6,N/A
96667,Science,6,I
96637,Science,6,N/A
176085,Science,9,I
86442,English,9,I
86688,English,9,I
96769,Science,6,I
168298,Science,8,I
92127,English,6,I
96461,Science,6,N/A
132233,History,7,A+
135882,Science,8,I
171252,English,9,I
132241,History,7,I
99049,Math,6,I
173509,History,7,I
86852,English,9,I
104370,Science,6,I
95933,Science,6,N/A
121164,English,9,I
96677,Science,6,I
96555,Science,6,N/A
20335,Math,8,B+
23198,Science,12,I
176079,Science,9,I
22911,English,10,C
176083,Science,9,I
192859,Mentor,,
193117,English,9,I
89823,English,6,I
185905,Science,6,I
48913,Science,11,A-
193123,Electives,7,I
145261,English,9,I
193125,English,7,I
89827,English,6,I
193117,Mentor,,
89841,English,6,I
193125,History,7,I
178568,Science,9,I
150904,History,7,I
163744,Electives,7,I
39971,English,10,I
68391,English,6,I
133712,Math,6,I
193125,Math,7,I
122555,Math,8,C+
68465,English,6,I
193125,Science,7,I
122571,Math,8,A-
89843,English,6,I
193125,English,7,I
89907,English,6,I
90271,English,6,I
90283,English,6,I
90289,English,6,I
193125,Electives,7,I
68387,English,6,I
150274,Science,6,I
68389,English,6,I
68467,English,6,I
68483,English,6,I
68493,English,6,I
193125,Mentor,,
68495,English,6,I
183470,English,7,I
193123,Mentor,,
163906,Electives,7,I
168685,Math,7,I
168726,Science,7,B
168738,Math,7,I
19716,English,8,B+
19722,English,8,B+
19814,English,8,C
22933,Math,10,I
19846,English,8,C
55077,Math,8,B
55079,Math,8,A-
150954,History,7,I
170424,Science,9,I
193800,Science,6,I
80721,History,6,B-
150958,History,7,I
75080,Math,7,B
72149,English,7,A
75326,Math,7,B
22941,Math,10,I
170472,Science,9,I
19696,English,8,A-
72353,English,7,A-
170440,Science,9,B+
19698,English,8,B
168776,History,7,I
103172,History,9,I
86257,Math,6,A-
86303,Math,6,B
122535,Math,6,A-
163914,Electives,7,I
72345,History,7,A-
122885,Math,6,C-
171037,Math,6,I
163918,Electives,7,I
163944,Electives,7,I
163946,Electives,7,I
150906,History,7,I
193109,Math,6,I
150960,History,7,I
169332,History,7,A-
167704,Math,10,I
22951,Math,10,I
193814,English,9,I
150406,Math,6,B
193802,Science,6,I
135914,History,8,I
148252,Math,8,I
125900,English,6,B+
71103,English,6,I
71213,English,6,A
72351,English,7,B+
148261,Math,8,I
148263,Math,8,I
167389,Science,11,B
94268,Science,6,A+
80553,Science,7,B
167808,History,10,I
190532,English,7,I
123886,History,9,B
22997,Math,10,I
123920,History,9,B+
132800,English,9,A-
87189,English,9,I
63841,History,8,C+
133471,English,9,I
86832,English,9,I
99439,Math,9,I
99521,Math,9,I
22815,World Language,11,B
22927,World Language,10,C
65162,Electives,7,A-
190508,Science,9,B
193129,Math,7,I
167427,Science,12,B+
190809,Math,6,B-
35350,English,9,I
69548,Electives,10,I
65162,History,7,B
43281,Math,9,I
35370,English,9,I
191049,English,7,I
190508,Math,9,C-
69550,Electives,10,I
193129,Mentor,,
193129,Science,7,I
65162,Math,7,C
132676,History,9,C+
16943,English,9,I
35354,English,9,I
190809,Science,6,B
193129,English,7,I
193129,History,7,I
190809,History,6,I
104250,Math,5,I
104294,Math,5,I
65162,Science,7,B
65162,English,7,B
35394,English,9,I
193133,Mentor,,
193129,English,7,I
193129,Electives,7,I
193133,English,7,I
193133,History,7,I
193133,Math,7,I
126719,History,5,I
22781,Science,11,B-
7683,English,12,I
35394,History,9,B+
17031,English,10,I
190653,History,7,I
35374,English,10,I
193137,Mentor,,
35452,English,9,I
190653,Science,7,I
69548,History,9,I
193133,Electives,7,I
78143,History,6,I
193137,English,7,I
179857,English,10,C+
190653,Math,7,I
17039,English,10,B+
16975,English,10,A
193137,Science,7,I
190653,English,7,I
35348,History,9,I
193137,English,7,I
23019,Science,11,B-
16977,English,10,I
16979,English,10,A-
16999,English,10,I
193137,History,7,I
193137,Math,7,I
193137,Electives,7,I
193135,Mentor,,
193135,Math,7,I
193135,English,8,I
193135,Electives,7,I
193139,Mentor,,
193135,English,7,I
39861,Math,7,A+
22879,Science,10,A+
126731,History,5,I
126733,History,5,I
126735,History,5,I
126739,History,5,I
22803,English,10,C-
22675,Science,11,A-
193980,History,7,N/A
47408,English,7,A+
150600,Science,6,I
81473,Math,7,A
139067,History,7,B
35390,History,9,A+
79566,Science,7,A-
79970,History,7,A
157988,History,8,A+
79560,English,7,A
19720,English,8,B
193139,Electives,7,I
17127,Science,10,I
16975,Science,10,A-
192642,History,6,I
17035,Science,10,I
66803,Science,7,B
90451,History,7,A-
75636,History,5,B+
132197,Science,7,B
17089,Science,10,B+
131319,Science,10,I
193139,English,7,I
35482,History,9,I
35512,History,9,A-
16955,Science,10,I
152866,History,6,A-
16973,Science,10,I
126741,English,5,I
126741,Science,5,I
126743,Science,5,I
126751,Science,5,I
99479,Math,8,I
16877,Math,7,I
71391,History,6,B
16961,Math,9,I
126755,English,5,I
148598,Science,12,I
126755,Science,5,I
91024,Math,6,B
157682,Science,8,I
35370,Math,9,B+
79010,English,9,C
79304,English,9,C
71085,English,6,C
39677,Math,7,I
35372,Math,9,B+
16973,Math,10,B
145665,English,6,B-
126755,History,5,I
126759,Science,5,I
16981,Math,9,I
16997,Math,10,I
17001,Math,9,I
35392,Math,9,I
126763,History,5,I
17033,Math,9,I
35410,Math,9,I
35438,Math,9,A-
126769,English,5,I
126769,Science,5,I
126771,Science,5,I
126777,Science,5,I
97049,Math,7,A-
147952,Science,12,I
16949,Science,10,I
193148,Mentor,,
71391,English,6,B
71085,History,6,C
193148,History,8,C-
193200,Mentor,,
16975,Math,10,B+
179857,Science,10,I
16981,Science,10,I
96837,History,6,A-
16953,Science,10,I
193200,English,6,N/A
72125,Science,8,B+
193148,Science,8,B
26375,Science,10,B-
193200,Math,6,N/A
193200,Science,6,B-
193200,Electives,6,N/A
35398,Science,10,I
193200,History,6,B
126779,English,5,I
17145,Science,10,I
91192,History,6,B
79216,English,9,C
17039,Math,10,I
126779,Science,5,I
126789,Science,5,I
126881,English,5,I
126883,History,5,I
145331,Math,9,B-
23307,History,6,C+
145245,Math,9,C+
35446,Electives,10,B
35432,Electives,10,B
16965,History,10,B-
35374,Science,10,B
17149,History,10,C+
35558,Science,10,I
137727,English,7,C+
35472,Electives,10,B+
145249,Math,9,B-
145273,Math,9,C+
35512,Electives,10,A-
69552,Electives,10,B
35538,Electives,10,I
35452,Electives,10,A-
17117,Electives,10,A
35414,Electives,10,B+
35420,Electives,10,I
145327,Math,9,C+
35406,Electives,10,A-
35418,Electives,10,B+
35436,Electives,10,A-
35504,Electives,10,B+
154533,Science,7,I
154533,History,7,I
154533,Math,7,I
154605,Math,7,I
154611,History,7,B
32880,Math,9,I
50457,English,7,I
174650,History,6,I
169098,History,12,I
99705,Math,8,I
50489,English,7,I
32890,Math,9,A
194838,English,6,I
40646,History,6,I
169111,History,12,I
16995,History,10,I
50557,English,7,I
194838,Math,6,N/A
90491,Math,8,A-
16975,History,10,A-
17003,History,10,A+
17019,History,10,A-
35638,Math,6,B-
32868,Math,9,I
194880,Science,8,I
192072,History,8,I
50585,English,7,I
179857,History,10,I
99495,Math,8,I
99499,Math,8,I
192789,History,8,I
35662,Math,6,C+
147175,English,7,I
170900,English,7,I
99517,Math,8,I
154615,History,6,I
99577,Math,8,I
154641,History,7,I
154697,Science,7,I
154699,Math,7,I
154707,History,6,I
154709,History,6,I
78117,English,6,I
17384,Science,7,C
48616,Science,7,B-
7846,History,10,B-
65722,Math,7,B-
7844,History,10,A
11870,English,7,I
77613,History,6,I
50799,English,7,I
17031,World Language,9,B+
78141,English,6,A+
50667,English,7,I
78115,English,6,A
64406,Math,6,A
64456,Math,6,B
35432,Electives,9,A
50669,English,7,I
77745,English,6,I
35454,Electives,9,A
35476,Electives,9,A
35352,Science,9,B-
50793,English,7,I
50849,English,7,I
77765,English,6,A
35372,Science,9,C+
65098,Math,8,A+
35512,Science,9,B+
50905,English,7,I
49285,Math,8,I
154709,Science,6,I
154711,Science,6,I
154721,History,6,I
154721,Math,6,I
154729,Math,6,I
154741,History,6,I
154755,History,6,I
154757,Math,6,I
154781,Math,7,I
78419,English,6,I
78145,History,6,I
78269,English,6,I
78443,History,6,I
154791,Math,7,I
78459,English,6,I
17011,Science,10,B+
78499,English,6,I
78223,History,6,I
78499,History,6,I
78161,English,6,C
78243,History,6,I
17023,Electives,10,B-
78567,English,6,I
35390,Science,9,A
78245,English,6,I
78277,English,6,I
35406,Science,9,A
17055,Science,10,A-
17001,Electives,10,I
17013,Electives,10,A+
26375,Electives,10,A+
78169,English,6,I
78279,English,6,C+
78309,English,6,I
154797,History,6,I
87274,Science,10,I
154797,Math,6,I
16979,Science,10,B+
154819,History,7,I
78171,English,6,I
154843,Math,7,B
154877,History,7,I
154887,History,7,I
154903,Science,8,I
154903,History,8,I
85360,Science,8,A
78912,Math,9,I
78579,English,6,I
85108,Math,8,N/A
147626,Math,7,A
22837,Science,11,C
66855,History,7,A-
92167,Math,6,C
49701,English,9,A
35390,English,9,I
13829,Math,7,I
151504,History,7,B
164706,History,11,B
154905,Math,8,I
153476,Math,6,A
85368,Science,8,A
85408,Science,8,A
38566,Math,5,A-
66789,Science,8,A-
74916,Science,9,A-
57186,Science,6,A+
76796,History,9,N/A
154923,Science,8,I
92029,Math,6,I
66767,Science,8,C-
92183,Math,6,I
13913,Math,7,I
66747,Science,8,B
154939,Science,8,I
154945,History,8,I
98830,History,9,I
154959,History,8,I
85394,Science,8,A
80735,Science,9,A
13929,Math,7,I
14141,Math,7,I
14445,Math,7,I
154967,Math,7,I
158640,Math,7,C
151148,Science,6,A+
158642,Math,7,B-
158646,Math,7,I
92181,Math,6,I
151444,Science,6,B+
96141,Science,7,A+
92135,Math,6,I
92109,Math,6,I
92175,Math,6,I
92117,Math,6,C
92145,Math,6,I
92195,Math,6,C
92127,Math,6,C-
92197,Math,6,C
25749,Math,7,I
92151,Math,6,I
104020,Science,6,I
92131,Math,6,C
92137,Math,6,B
154969,Science,8,I
92119,Math,6,I
92157,Math,6,C
154977,History,6,I
158592,Math,7,I
158606,Math,7,I
154977,Math,6,I
154979,Math,8,I
154981,Math,8,I
63783,History,7,A-
19526,English,7,C+
65182,History,8,I
96223,Science,7,A+
154983,Science,8,I
75024,Science,9,A-
151452,History,6,B-
172192,Science,9,I
94224,Math,6,A-
19526,History,7,C+
79282,History,9,B
158890,Science,7,A+
92306,History,8,B+
90201,English,8,I
63281,Math,6,B+
69918,English,7,C
172196,Science,9,I
96591,Math,6,N/A
68250,Science,8,A+
176576,Math,7,A+
96637,Math,6,N/A
64318,History,6,B+
64808,Math,8,C-
81148,Math,9,I
78913,English,9,C-
96691,Math,6,N/A
79072,History,9,C
86373,Math,6,A-
64934,History,8,A
79220,English,9,I
154985,Science,8,I
58262,History,7,A-
17596,Math,9,A+
147744,History,6,A-
96121,Science,7,I
154985,History,8,I
154987,Math,8,I
63653,Math,9,A
158770,Math,7,I
154989,Math,8,I
154991,Math,8,I
154991,Science,8,I
154999,History,8,I
155001,History,7,I
155031,Math,8,I
150848,History,7,I
150850,History,7,I
122583,Math,8,B
150852,History,7,I
36471,Math,11,I
171949,Math,8,B
122577,Math,8,C
122587,Math,8,B-
122619,Math,8,B+
155037,History,6,C
150902,English,7,I
150912,English,7,I
172029,Science,6,I
150918,English,7,I
150938,English,7,I
150942,English,8,I
122657,Math,8,B+
150844,History,7,I
150846,History,7,I
86542,Math,11,I
155037,Math,6,C
86586,Math,11,I
86606,Math,11,I
122687,Math,8,A-
86670,Math,11,I
155047,Science,8,I
155049,Science,7,I
155055,Math,8,I
81445,History,7,C
151388,History,6,B
65050,Math,8,A+
81437,English,7,B-
76914,History,10,I
57420,History,7,B-
79290,History,9,B-
7844,English,10,B
74088,Math,7,B-
89669,English,8,I
68230,Science,8,B
96485,Math,6,I
63169,Math,6,C
68258,Math,9,A+
79306,History,9,C-
96043,Math,8,I
155081,Science,6,I
89955,English,8,I
96575,Math,6,I
64994,History,8,B+
63691,Math,9,B+
89961,English,8,I
65254,History,8,B
96585,Math,6,N/A
65408,History,8,A+
65668,History,8,A
79310,English,9,I
96679,Math,6,I
63229,Math,6,C
89971,English,8,I
89989,English,8,I
155093,Math,8,A+
155103,Math,8,I
155105,History,8,I
155069,Science,8,I
94168,Math,6,B
80090,Science,7,A
65768,History,7,A
155105,Math,8,I
65550,English,7,B+
64660,Math,6,C
65044,Science,8,B
118906,Science,7,I
65288,English,7,B
43640,Math,10,I
65794,English,7,B
51213,World Language,11,I
44348,History,9,B-
118170,Science,8,I
57960,English,8,B
102184,History,9,I
43926,History,10,I
32998,Math,10,I
33218,History,9,C-
96063,Math,8,I
65484,History,7,A+
80098,Science,7,B
69770,Math,10,C+
57800,English,8,A
90225,English,8,A+
75432,Math,6,A
96073,Math,8,C
44244,Math,10,I
65848,History,7,A+
155125,Science,8,I
155131,History,8,I
33356,History,9,I
64684,Math,6,C+
155143,English,8,I
33350,History,9,C
44278,History,10,C
155149,History,8,I
118248,Science,8,I
65330,English,7,B+
118460,Science,7,I
118466,Science,7,I
118468,Science,7,I
118620,Science,7,I
155149,Science,8,I
22979,History,10,A
65362,English,7,B
65430,English,7,A
65450,English,7,B+
65468,English,7,A-
65952,English,7,A
65488,English,7,A
65496,English,7,A
155181,History,7,B+
65498,English,7,A
155165,Science,7,C+
65502,English,7,B+
78784,Math,9,C
78794,Math,9,A-
74196,Math,6,C
78868,Math,9,B+
155185,Science,8,A-
78967,Math,9,A-
74198,Math,6,C
81525,Science,7,C+
155157,History,8,I
155163,Science,8,I
81541,Science,7,C+
81619,Science,7,C
78963,Math,9,I
155195,History,7,I
155199,History,6,I
155199,Math,6,I
78776,Math,9,I
155205,Science,8,I
85152,History,7,B+
155213,Math,8,B+
155215,Math,8,A+
155231,History,8,I
155231,Science,8,I
155233,Math,8,I
155235,History,8,I
89949,Math,8,C+
93998,Math,8,B
119314,Science,7,I
91008,Science,6,B+
155293,Science,8,B+
91612,Science,6,A-
95491,History,6,I
91114,Math,6,A-
94901,History,6,I
94224,Science,6,A
119334,Science,7,I
17246,Math,8,N/A
155235,Science,8,I
91064,Math,6,B+
85404,History,7,B
92838,Science,6,A-
95541,History,6,I
95427,History,6,I
155237,Science,8,I
90690,Science,6,B
155239,Science,8,I
119336,Science,7,I
90838,Science,6,A-
119340,Science,7,I
118974,Science,8,I
89733,Math,8,A
94647,History,6,B+
92640,Science,6,A-
94014,Math,8,I
94947,History,6,I
155291,Science,8,A
155295,Science,8,I
119354,Science,8,I
119442,English,8,I
118080,English,8,I
155297,History,7,I
92422,Science,6,A
92432,Science,6,B+
124423,History,8,I
137815,History,10,B
147908,Science,12,I
88045,Math,8,I
91971,Science,6,C
20279,Science,7,I
155323,Science,7,I
92015,Science,6,B
75532,English,5,A+
92193,Science,6,B
92183,English,6,I
92107,English,6,I
130312,Math,8,I
148214,Science,12,I
121225,English,8,I
55121,English,8,B
148216,Science,12,I
75362,English,5,B
17608,Math,8,I
148584,Science,12,I
155327,English,8,B
20337,Science,7,A+
75602,English,5,B
20399,Science,7,B+
121231,Science,8,I
155331,English,8,B+
75622,English,5,B
75698,English,5,A-
92031,English,6,I
92037,Science,6,B
75476,English,5,A+
92055,English,6,I
121231,English,8,I
121235,English,8,I
155337,Math,8,I
155341,English,8,A-
155351,History,6,I
129754,Science,8,I
194841,English,9,I
125381,History,6,I
101727,English,9,C+
